advert_id,nm_id,primary_keyword,target_grade,keyword,is_primary,shows,clicks,orders,ctr_pct,cpc_rub,spend_rub,bid_rub,status,retail_price_rub,cost_price_rub,margin_pct,max_drr_pct,parsed_position,keywords_synced_at
35110541,866360474,пенящиеся салфетки для уборки,top_1_3,салфетки в рулоне с пропиткой,False,2,0,0,0.0,,0.0,,pending_100_shows,561.0,,,15.0,,2026-07-06T11:39:39.210335+00:00
35110541,866360474,пенящиеся салфетки для уборки,top_1_3,салфетки пенящиеся для уборки всего дома,False,2,0,0,0.0,,0.0,,pending_100_shows,561.0,,,15.0,,2026-07-06T11:39:39.210335+00:00
31275686,624468743,перчатки для уборки,top_1_3,перчатки для уборки м,False,1,0,0,0.0,,0.0,,pending_100_shows,179.0,,,15.0,,2026-07-06T11:41:17.541895+00:00
31275686,624468743,перчатки для уборки,top_1_3,резиновые перчатки l,False,1,0,0,0.0,,0.0,,pending_100_shows,179.0,,,15.0,,2026-07-06T11:41:17.541895+00:00
31314341,629004626,тряпка для стекол без разводов,top_1_3,безворсовые тряпки для уборки,False,1,0,0,0.0,,0.0,,pending_100_shows,275.0,,,15.0,,2026-07-06T11:42:06.812999+00:00
33206165,754427875,перчатки резиновые хозяйственные,top_1_3,перчатки резиновые хозяйственные упаковка,False,1,0,0,0.0,,0.0,,pending_100_shows,176.0,,,15.0,,2026-07-06T11:41:42.148456+00:00
33206346,754549033,перчатки для уборки,top_1_3,перчатки садовые с покрытием женские прочные l,False,1,0,0,0.0,,0.0,,pending_100_shows,457.0,,,15.0,,2026-07-07T09:34:18.573836+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,варежка для пилинга лица,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,варежка для пилинга тела,False,1,1,0,100.0,0.08,0.08,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,варежка для тела,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,варежка кесе для тела,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,варежка массажная для тела,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,массажная мочалка для тела,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,мочалка варежка пилинг,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,мочалка пилинг,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,пилинг для тела отшелушивающий,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,пилинги для лица,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,пилинг от вросших волос на ногах,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35098216,754606396,мочалка варежка для тела,top_1_3,рукавица для душа,False,1,0,0,0.0,,0.0,,pending_100_shows,246.0,,,15.0,,2026-07-06T11:42:31.435927+00:00
35110541,866360474,пенящиеся салфетки для уборки,top_1_3,многоразовые салфетки в рулоне для кухни с пропиткой,False,1,0,0,0.0,,0.0,,pending_100_shows,561.0,,,15.0,,2026-07-06T11:39:39.210335+00:00
35110541,866360474,пенящиеся салфетки для уборки,top_1_3,многоразовые салфетки с пропиткой,False,1,1,0,100.0,0.4,0.4,,pending_100_shows,561.0,,,15.0,,2026-07-06T11:39:39.210335+00:00
35110541,866360474,пенящиеся салфетки для уборки,top_1_3,пенящиеся салфетки для уборки с кокосом,False,1,0,0,0.0,,0.0,,pending_100_shows,561.0,,,15.0,,2026-07-06T11:39:39.210335+00:00
35110541,866360474,пенящиеся салфетки для уборки,top_1_3,салфетки вискозные,False,1,0,0,0.0,,0.0,,pending_100_shows,561.0,,,15.0,,2026-07-06T11:39:39.210335+00:00
31275686,624468743,перчатки для уборки,top_1_3,перчатки резиновые,False,0,0,1,0.0,,0.0,,pending_100_shows,179.0,,,15.0,,2026-07-06T11:41:17.541895+00:00
31314341,629004626,тряпка для стекол без разводов,top_1_3,корейские салфетки,False,0,0,1,0.0,,0.0,,pending_100_shows,275.0,,,15.0,,2026-07-06T11:42:06.812999+00:00
36713559,869367544,салфетки из микрофибры 30х30,top_1_3,кухонная тряпка,False,0,0,5,0.0,,0.0,,pending_100_shows,330.0,,,15.0,,2026-07-06T11:40:28.342228+00:00
